Title,Organization,Skills,Difficulty,Type,Duration,Ratings,reviews,enrolled,url,alive
Micro and Nanofabrication (MEMS),École polytechnique fédérale de Lausanne,"micro, nanofabrication, mems, microfabrication, basis, manufacturing, nearly, modern, miniaturized, systems, ubiquitously, used, daily, life, examples, include, computer, chips, integrated, sensors, monitoring, environment, cars, mobile, phones",Advanced,Course,Varies,4.5,0,0,https://www.edx.org/course/micro-and-nanofabrication-mems,
Scientific Methods and Research,Ural Federal University,"scientific, methods, research, does, mean, conduct, distinct, stages, requirements, modern, analyze, teach, accordance, methodology, articles, engineering, science, subjects, experiments, help, core, skill, scientist, giving, tools",Intermediate,Course,Varies,4.5,0,0,https://www.edx.org/course/scientific-methods-and-research,
Customer Centric Marketing for Entrepreneurs,Babson College,"customer, centric, marketing, entrepreneurs, uncommon, executives, business, owners, feel, overwhelmed, myriad, solutions, available, today, decide, social, media, direct, sales, perhaps, event, right, helps, build, brand",Intermediate,Course,Varies,4.5,0,0,https://www.edx.org/course/customer-centric-marketing-for-entrepreneurs,
Dog Behavior: Problems and Solutions,Arizona State University,"behavior, problems, solutions, dogs, beloved, pets, companions, lives, without, difficulties, whether, excessive, barking, jumping, furniture, chewing, favorite, pair, shoes, sometimes, frustrating, getting, obedient, behave, modern",Intermediate,Course,Varies,4.5,0,0,https://www.edx.org/course/dog-behavior-problems-and-solutions,
The Business of Mining,Curtin University,"business, mining, underpins, much, technology, industries, modern, society, general, successful, mine, efficiently, responsibly, exploration, closure, sound, economic, management, every, step, examine, aspect, focusing, life, cycle",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/the-business-of-mining,
"Social Work Practice in Community Organization, Management and Policy/Evaluation",The University of Michigan,"social, work, practice, community, organization, management, science, discuss, various, methods, strategies, within, macro, used, help, identify, address, needs, larger, scale, gain, knowledge, areas, organizing, policy",Advanced,Course,Varies,4.5,0,0,https://www.edx.org/course/social-work-practice-in-community-organization-man,
The Business of Aging in the Longevity Economy,Georgetown University,"business, aging, longevity, economy, continue, live, longer, healthier, lives, vital, innovative, solutions, support, caregivers, enable, fulfilling, comfortable, living, require, multidisciplinary, approach, construct, understandings, build, introduce",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/the-business-of-aging-in-the-longevity-economy,
Understanding the Australian Health Care System,The University of Queensland,"understanding, australian, health, care, system, enable, workings, following, footsteps, patient, journeys, gain, experiential, operates, context, geographic, social, cultural, landscapes, australia, successfully, navigate, within, answer, questions",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/understanding-the-australian-health-care-system,
Age of Sustainable Development,SDG Academy,"sustainable, development, urgent, challenge, facing, humanity, fundamental, question, world, economy, continue, socially, inclusive, environmentally, broad, overview, interactions, environment, constraints, finite, resources, activities, drive, climate, change",Intermediate,Course,Varies,4.5,0,0,https://www.edx.org/course/age-of-sustainable-development,
Internationalization: Creating Digital Content for the World,University of Washington,"internationalization, creating, digital, content, world, want, create, product, truly, ready, released, markets, different, languages, without, alterations, shows, everything, developer, needs, know, keep, mind, working, software",Advanced,Course,Varies,4.5,0,0,https://www.edx.org/course/internationalization-creating-digital-content-for,
Multi-Object Tracking for Automotive Systems,Chalmers University of Technology,"tracking, automotive, systems, autonomous, vehicles, cars, rely, critically, accurate, perception, environment, teach, fundamentals, components, include, description, understanding, common, sensors, motion, models, principles, underlying, filters, handle",Advanced,Course,Varies,4.5,0,0,https://www.edx.org/course/multi-object-tracking-for-automotive-systems,
Economics and Policies in a Biobased Economy,Wageningen University & Research,"economics, policies, biobased, economy, order, produce, food, sustainable, additional, billion, people, approach, sufficient, especially, true, face, climate, change, forces, threatening, natural, resources, like, biodiversity, land",Advanced,Course,Varies,4.5,0,0,https://www.edx.org/course/economics-and-policies-in-a-biobased-economy,
Strategic Leadership in Healthcare,Doane University,"strategic, leadership, healthcare, part, administration, micromasters, program, consists, courses, capstone, exam, after, completing, apply, doane, university, complete, online, approximately, here, leading, organizational, change, challenge, anyone",Intermediate,Course,Varies,4.5,0,0,https://www.edx.org/course/strategic-leadership-in-healthcare,
Terrorism and Counterterrorism: An Introduction,Georgetown University,"terrorism, counterterrorism, gone, persistent, marginal, security, concern, important, problems, there, countries, suffer, form, though, attempts, fail, groups, wage, lengthy, bloody, campaigns, exceptional, cases, kill, hundreds",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/terrorism-and-counterterrorism-an-introduction,
Exploring Psychology's Core Concepts|走进心理学,Tsinghua University,"exploring, core, basic, concepts, form, foundation, field, psychology, topics, include, history, biological, bases, behavior, sensation, perception, consciousness, memory, development, class, lectures, emphasize, empirical, approach, scientific",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/exploring-psychologys-core-concepts,
Creating Virtual Reality (VR) Apps,"The University of California, San Diego","creating, virtual, reality, apps, build, professional, unity, powerful, engine, development, environment, part, certificate, program, ground, fully, entire, rendering, pipeline, model, pixels, display, cover, motion, prediction",Intermediate,Course,Varies,4.5,0,0,https://www.edx.org/course/creating-virtual-reality-vr-apps-2,
Steps in Japanese for Beginners2 Part1,Waseda University,"steps, japanese, exchange, andy, gets, know, people, opportunities, small, talk, himself, finds, language, uses, friends, polite, expression, needs, strangers, older, different, seminar, classmate, saori, falls",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/steps-in-japanese-for-beginners2-part1-2,
Dynamics and Control,Universitat Politècnica de Valencia,"dynamics, control, interactive, basic, concepts, systems, impact, human, activities, first, structure, introduced, looking, examples, nature, made, devices, realize, dynamic, behavior, modified, adding, system, later, knowing",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/dynamics-and-control,
Finding Your Cybersecurity Career Path,University of Washington,"finding, cybersecurity, career, path, focus, pathways, success, determine, incoming, talent, deep, interests, apply, toward, meaningful, informed, exploration, digital, complete, comprised, elements, needed, essential, next, steps",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/finding-your-cybersecurity-career-path,
Mechanics: Rotational Dynamics,Massachusetts Institute of Technology,"mechanics, rotational, dynamics, third, series, four, modules, cover, motion, concepts, torque, angular, momentum, conservation, laws, solve, complex, problems, material, physics, required, undergraduates, being, offered, xseries",Intermediate,Course,Varies,4.5,0,0,https://www.edx.org/course/mechanics-rotational-dynamics,
Applying Health Coaching in Patient Care,Doane University,"applying, health, coaching, patient, care, practitioners, having, knowledge, treatment, protocols, enough, must, able, inspire, behavior, change, patients, order, effective, empowered, implement, therapeutic, approaches, lives, method",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/applying-health-coaching-in-patient-care,
Databases: Modeling and Theory,Stanford University,"databases, modeling, theory, database, series, three, inaugural, massive, open, online, courses, fall, offered, synchronous, versions, variety, platforms, continuously, since, material, being, five, taken, ways, different",Beginner,Course,Varies,4.5,0,0,https://www.edx.org/course/modeling-and-theory,
